folioID,conveyanceDate,conveyancePrice,conveyanceType,conveyanceTypeDescription,postalCode,area,jurisdiction,roll_number,MB_manual_class,blank1,blank2,MB_year_built,MB_effective_year,MB_total_finished_area,MB_num_storeys,num_full_baths,num_3-piece_baths,num_2-piece_baths,num_bedrooms,num_dens,blank3,type_of_foundation,num_multi_garage,num_single_garage,num_carport,lc_code_1, lc_code_2,lc_code_3,lc_code_4,lc_code_5,lc_code_6,pool_flag,other_building_flag,land_metric_flag,land_width,land_depth,land_sq_measure,land_area,blank4,inc_unit_of_measure_value,inc_unit_of_measure_code,blank5,inc_floor_num,inc_effective_year,plumbing_nil_flag,basement_finish_area,basement_total_area,deck_sq_footage,deck_sq_footage_covered,blank6,fireplace_num_1,blank7,fireplace_num_2,blank8,fireplace_num_3,blank9,fireplace_num_4,blank10,fireplace_num_5,first_floor_area,second_floor_area,third_floor_area,school_district,zoning
A0000F7SZ8,2022-01-10,694700,7,Improved Single Property Transaction,V2S 5L7,15,313,6144025704,140,,,1975,1975,2424,1,1,,1,4,,,Basement,1,0,0,,,,,,,,, ,,,7450,,,,,,,,,1193,1193,296,99,,,,,,,,,,,1231,,,34,RS2
D0001UZWMV,2022-02-14,694900,7,Improved Single Property Transaction,V3N 0H6,10,301,4.48072E+11,D702,,,2021,2021,817,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,817,STRLA,,3,2021,,,,125,,,,,,,,,,,,,,,41,
D0000P8LFX,2022-02-28,695000,7,Improved Single Property Transaction,V7Z 0J7,8,570,3192,B704,,,2014,2014,1119,,1,1,,2,1,,,0,0,0,,,,,,,,, ,,,,,2401,1119,STRLA,,4,2014,,,,84,,,,,,,,,,,,,,,46,
D0001KMG1D,2022-01-28,695000,7,Improved Single Property Transaction,V7Z 0S3,8,570,52738113,D701,,,2019,2019,1269,,1,1,1,3,,,,0,0,0,,,,,,,,, ,,,,,2400,1269,STRLA,,1,2019,,,,125,,,,,,,,,,,,,,,46,
D0001T3FVA,2022-01-14,695000,7,Improved Single Property Transaction,V5S 0E8,9,200,1.88413E+13,B705,,,2021,2021,668,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2402,668,STRLA,,6,2021,,,,87,,,,,,,,,,,,,,,39,
D0001T4Y2E,2022-02-15,695000,7,Improved Single Property Transaction,V5R 0J9,9,200,2.33067E+13,B705,,,2021,2021,440,,1,,,1,1,,,0,0,0,,,,,,,,, ,,,,,2402,440,STRLA,,26,2021,,,,96,,,,,,,,,,,,,,,39,
D00004E6ZZ,2022-01-26,695000,7,Improved Single Property Transaction,V3M 0A5,10,220,631044,B705,,,2007,2007,948,,2,,,2,,,,0,0,0,,,,,,,,, ,,,,,2402,948,STRLA,,7,2007,,,,73,,,1,,,,,,,,,,,,40,
A00003UXHJ,2022-02-24,695000,7,Improved Single Property Transaction,V3C 6J8,10,224,244062087,D702,,,1995,1995,1113,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,1113,STRLA,,4,1995,,,,126,,,1,,,,,,,,,,,,43,
A00003VV5A,2022-01-10,695000,7,Improved Single Property Transaction,V5C 6R7,10,301,1.23044E+11,B705,,,2000,2001,871,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2402,871,STRLA,,4,2001,,,,149,,,1,,,,,,,,,,,,41,
D0001P01K5,2022-03-02,695000,7,Improved Single Property Transaction,V7C 0C7,11,320,R057590562,B705,,,2020,2020,670,,1,,,1,1,,,0,0,0,,,,,,,,, ,,,,,2402,670,STRLA,,14,2020,,,,64,,,,,,,,,,,,,,,38,
A000075J82,2022-02-17,695000,7,Improved Single Property Transaction,V4B 1N7,14,236,2199028,D701,,,1985,1985,1170,,1,,1,2,,,,0,0,0,,,,,,,,, ,,,,,2400,1170,STRLA,,1,1985,,,,,,,,,,,,,,,,,,,36,
D0000NS772,2022-01-24,695000,7,Improved Single Property Transaction,V4P 1G9,14,326,5271985076,D702,,,2013,2013,1006,,2,,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,1006,STRLA,,2,2013,,,,78,,,,,,,,,,,,,,,36,
A0000F60JN,2022-02-24,695000,7,Improved Single Property Transaction,V2X 2X7,15,312,3196104120,D701,,,1994,1994,1745,,2,,,2,,,,0,0,0,,,,,,,,, ,,,,,2400,888,STRLA,,1,1994,,857,857,76,,,1,,,,,,,,,1746,,,42,
D00003KKMP,2022-02-01,695000,8,Vacant Single Property Transaction,V1V 2Y3,19,214,81823,,,,,,,,,,,,,,,0,0,0,6,7,8,96,,,,, ,,,,0.554,,,,,,,,,,,,,,,,,,,,,,,,,23,RU1
A0000AA9DJ,2022-02-10,695000,7,Improved Single Property Transaction,V4T 1A9,19,364,14920349,140,,,1990,2000,1348,1,1,1,,2,,,Crawl,0,1,0,38,,,,,,,, ,,,,0.26,,,,,,,,,,242,176,,1,,,,,,,,,1348,,,23,R1
A0000R0VGH,2022-02-01,695000,7,Improved Single Property Transaction,V1R 4T3,21,232,3473070,145,,,1994,1994,1525,1,1,1,,3,,,Basement,1,0,0,96,,,,,,,, ,72,131,,0.217,,,,,,,,,1519,247,,,,,,,,,,,,1525,,,20,R1
D0001V0VH7,2022-02-28,695142,7,Improved Single Property Transaction,V9B 0Y6,1,327,7623248,D701,,,2021,2021,1470,,2,,1,3,,,,0,0,0,,,,,,,,, ,,,,,2400,1470,STRLA,,1,2021,,,,,,,,,,,,,,,,,,,62,
D0001UYXM8,2022-01-27,695142,7,Improved Single Property Transaction,V0N 1V4,8,746,1196026,145,,,2021,2021,1010,1,1,1,,2,,,Slab,0,0,1,,,,,,,,, ,,,,0.504,,,,,,,,,,,,,,,,,,,,,,1010,,,46,R2
D0001UYL7S,2022-01-17,695238,7,Improved Single Property Transaction,V3T 0P4,14,326,2352989991,B705,,,2021,2021,735,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2402,735,STRLA,,26,2021,,,,162,,,,,,,,,,,,,,,36,
D00004QV3W,2022-03-07,695800,7,Improved Single Property Transaction,V4T 1X2,19,364,12356340,D702,,,2006,2006,1313,,2,,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,1313,STRLA,,4,2007,,,,155,,,,,,,,,,,,,,,23,
A000001VJ6,2022-01-24,695900,7,Improved Single Property Transaction,V5L 1C3,9,200,1.45703E+13,D702,,,1988,1988,915,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,915,STRLA,,3,1988,,,,37,,,,,,,,,,,,,,,39,
D0001UUZM5,2022-01-05,696000,7,Improved Single Property Transaction,V2Y 2C2,15,311,770924074,D702,,,2021,2021,1135,,1,1,,2,1,,,0,0,0,,,,,,,,, ,,,,,2401,1135,STRLA,,2,2021,,,,33,,,,,,,,,,,,,,,35,
D00002NHZT,2022-01-31,696000,7,Improved Single Property Transaction,V1H 1Z4,20,233,7304789,145,,,2007,2007,2893,1,1,2,,3,,,Basement,1,0,0,,,,,,,,, ,52.5,122.2,6373,0.147,,,,,,,,1182,1313,86,,,,,,,,,,,,1711,,,22,R4
D0000T597L,2022-03-09,696888,7,Improved Single Property Transaction,V3B 0L3,10,224,784050622,D702,,,2014,2014,896,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,896,STRLA,,2,2014,,,,76,,,,,,,,,,,,,,,43,
D0001UH84E,2022-01-20,697000,7,Improved Single Property Transaction,V5T 0K4,9,200,1.31906E+13,B705,,,2021,2021,596,,1,,,1,1,,,0,0,0,,,,,,,,, ,,,,,2402,596,STRLA,,10,2021,,,,89,,,,,,,,,,,,,,,39,
A00005WPUA,2022-02-01,697000,7,Improved Single Property Transaction,V6Y 4C2,11,320,R064655097,B705,,,1997,1997,1187,,2,,,2,,,,0,0,0,,,,,,,,, ,,,,,2402,1187,STRLA,,8,1997,,,,233,,,,,,,,,,,,,,,38,
A0000777R6,2022-01-20,697000,7,Improved Single Property Transaction,V3S 9Y9,14,326,6101984187,D701,,,2002,2002,1431,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2400,1300,STRLA,,1,2002,,131,131,,,,1,,,,,,,,,,,,36,
A0000F52UX,2022-01-25,6970000,7,Improved Single Property Transaction,V2Y 1V3,15,311,139611114,90,,,1957,1975,863,1,1,,,2,,,Crawl,0,0,0,3,23,96,97,,,,X, ,,,97574,2.24,,,,,,,,,,,48,,,,,,,,,,,863,,,35,SR2
D00013QQMV,2022-01-07,697500,7,Improved Single Property Transaction,V7L 0E4,8,221,993752049,B705,,,2017,2017,586,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2402,586,STRLA,,8,2017,,,,43,,,,,,,,,,,,,,,44,
A0000048KS,2022-01-26,697500,7,Improved Single Property Transaction,V6Z 2V9,9,200,3.01576E+13,B705,,,1997,1997,689,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2402,689,STRLA,,22,1997,,,,,,,,,,,,,,,,,,,39,
D0001T4QL1,2022-01-17,697500,7,Improved Single Property Transaction,V2S 8A3,15,313,6104000760,D701,,,2021,2021,1666,,1,1,1,3,,,,0,0,0,,,,,,,,, ,,,,,2400,1590,STRLA,,1,2021,,76,76,127,,,,,,,,,,,,,,,34,
A0000BKFVY,2022-02-24,697500,7,Improved Single Property Transaction,V1E 3P2,20,322,4587252,145,,,1990,1990,2096,1,2,1,,5,,,Basement,1,0,0,38,,,,,,,, ,,,,0.172,,,,,,,,828,920,,496,,,,,,,,,,,1268,,,83,R1
D0001UYNSP,2022-02-28,697904,7,Improved Single Property Transaction,V3T 0P4,14,326,2352990439,B705,,,2021,2021,735,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2402,735,STRLA,,30,2021,,,,162,,,,,,,,,,,,,,,36,
D000063D9R,2022-02-04,698000,7,Improved Single Property Transaction,V8W 1K8,1,234,1062056,D702,,,2008,2008,790,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,790,STRLA,,4,2008,,,,,,,,,,,,,,,,,,,61,
D0001KR6NR,2022-01-06,698000,7,Improved Single Property Transaction,V3L 1B8,10,220,443014,D702,,,2019,2019,988,,2,,1,2,,,,0,0,0,,,,,,,,, ,,,,,2401,988,STRLA,,3,2019,,,,,,,,,,,,,,,,,,,40,
D0001JLMFP,2022-01-06,698000,7,Improved Single Property Transaction,V5C 0L5,10,301,5.36518E+11,B705,,,2019,2019,707,,1,,,1,1,,,0,0,0,,,,,,,,, ,,,,,2402,707,STRLA,,38,2019,,,,117,,,,,,,,,,,,,,,41,
A00005VUQ5,2022-01-12,698000,7,Improved Single Property Transaction,V4K 4A6,11,306,D328242560,D701,,,1978,1978,1338,,1,1,1,3,1,,,0,0,0,,,,,,,,, ,,,,,2400,899,STRLA,,1,1978,,439,439,,,,,,,,,,,,,,,,37,
D0000A2YYB,2022-01-11,698000,7,Improved Single Property Transaction,V3T 0B4,14,326,2237985182,D701,,,2008,2008,1300,,1,1,1,3,,,,0,0,0,,,,,,,,, ,,,,,2400,1300,STRLA,,2,2008,,,,357,,,1,,,,,,,,,,,,36,
A0000MR9L1,2022-02-09,698000,7,Improved Single Property Transaction,V2N 5M1,26,226,9009478000,147,,,2005,2005,3151,2,3,,1,4,,,Basement,1,0,0,,,,,,,,, ,62,166.7,10334,,,,,,,,,1012,1124,352,112,,1,,,,,,,,,1151,988,,57,RS2
A000076UDB,2022-01-06,6980000,7,Improved Single Property Transaction,V4A 3M2,14,326,518500051X,177,,,2006,2006,5940,2,2,,2,3,,,Basement,1,0,0,25,96,41,,,,X,, ,,,23121,0.531,,,,,,,,2426,2426,375,,,2,,,,,,,,,2444,1070,,36,CD
D0001JGWWS,2022-01-28,698800,7,Improved Single Property Transaction,V3C 1Y4,10,224,262036551,D702,,,2019,2019,1071,,1,1,,2,1,,,0,0,0,,,,,,,,, ,,,,,2401,1071,STRLA,,4,2019,,,,73,,,,,,,,,,,,,,,43,
A00003WR0G,2022-01-31,698800,7,Improved Single Property Transaction,V5H 4V2,10,301,5.65561E+11,B705,,,1999,1999,1024,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2402,1024,STRLA,,12,1999,,,,65,,,,,,,,,,,,,,,41,
D000035G70,2022-01-18,698800,7,Improved Single Property Transaction,V6X 4K4,11,320,R057202274,B705,,,2006,2006,836,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2402,836,STRLA,,14,2007,,,,79,,,,,,,,,,,,,,,38,
A0000F3YKK,2022-02-01,698800,7,Improved Single Property Transaction,V3A 6S7,15,216,5880000,D701,,,1977,1977,1324,,1,,1,3,,,,0,0,0,,,,,,,,, ,,,,,2400,1324,STRLA,,1,1977,,,,,,,,,,,,,,,,,,,35,
A0000D5XBT,2022-01-31,699000,7,Improved Single Property Transaction,V9K 1R8,4,565,901035,140,,,1983,1991,984,1,1,,,2,,,Slab,0,1,0,23,,,,,,,, ,80,104,,0.19,,,,,,,,,,,,,,,,,,,,,,984,,,69,R1
A0000KRPKX,2022-02-28,699000,7,Improved Single Property Transaction,V9W 5L7,6,336,7242000,140,,,1978,1985,1248,1,1,,1,3,,,Crawl,0,0,1,93,,,,,,,, ,65,120,,0.179,,,,,,,,,,558,,,1,,,,,,,,,1248,,,72,R1
D00001XX0C,2022-02-22,699000,7,Improved Single Property Transaction,V7L 1E6,8,221,991650019,D702,,,2006,2006,794,,2,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,794,STRLA,,3,2006,,,,85,,,,,,,,,,,,,,,44,
D00013QRU9,2022-01-13,699000,7,Improved Single Property Transaction,V7L 0E6,8,221,993752212,B705,,,2017,2017,569,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2402,569,STRLA,,12,2017,,,,99,,,,,,,,,,,,,,,44,
D000147CH8,2022-01-18,699000,7,Improved Single Property Transaction,V5R 0G2,9,200,2.32767E+13,D701,,,2017,2017,857,,2,,,2,,,,0,0,0,,,,,,,,, ,,,,,2400,857,STRLA,,1,2017,,,,,,,,,,,,,,,,,,,39,
D000010Q04,2022-02-04,699000,7,Improved Single Property Transaction,V6B 1K2,9,200,2.91346E+13,B705,,,2005,2005,566,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2402,566,STRLA,,11,2005,,,,53,,,1,,,,,,,,,,,,39,
A000004342,2022-01-28,699000,7,Improved Single Property Transaction,V6B 1J6,9,200,2.91386E+13,B705,,,2004,2004,516,,,1,,1,,,,0,0,0,,,,,,,,, ,,,,,2402,516,STRLA,,20,2004,,,,56,,,,,,,,,,,,,,,39,
D0001L5GCR,2022-02-23,699000,7,Improved Single Property Transaction,V5C 0K4,10,301,1.21245E+11,B705,,,2019,2019,560,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2402,560,STRLA,,49,2019,,,,139,,,,,,,,,,,,,,,41,
D0000201P3,2022-02-11,699000,7,Improved Single Property Transaction,V5C 0A1,10,301,1.37042E+11,B705,,,2006,2006,863,,2,,,2,,,,0,0,0,,,,,,,,, ,,,,,2402,863,STRLA,,14,2006,,,,78,,,1,,,,,,,,,,,,41,
A00005WCB4,2022-02-16,699000,7,Improved Single Property Transaction,V6X 4J4,11,320,R057271146,B705,,,2003,2003,872,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2402,872,STRLA,,13,2003,,,,69,,,1,,,,,,,,,,,,38,
D0000SS8F2,2022-01-18,699000,7,Improved Single Property Transaction,V6X 0L5,11,320,R084410154,D702,,,2014,2014,919,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,919,STRLA,,1,2014,,,,,,,,,,,,,,,,,,,38,
A00005XE9D,2022-01-27,699000,7,Improved Single Property Transaction,V7C 5R9,11,320,R090542002,D702,,,1997,1997,1061,,2,,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,1061,STRLA,,1,1997,,,,,,,1,,,,,,,,,,,,38,
A0000783TW,2022-01-24,699000,7,Improved Single Property Transaction,V3V 6B2,14,326,6313980311,D701,,,1974,1974,1852,,1,,1,3,,,,0,0,0,,,,,,,,, ,,,,,2400,1250,STRLA,,1,1974,,602,602,,,,,,,,,,,,,,,,36,
D0001UHC5B,2022-01-18,699000,7,Improved Single Property Transaction,V4N 6V7,14,326,8222985127,D701,,,2020,2020,1547,,1,1,1,3,1,,,0,0,0,,,,,,,,, ,,,,,2400,1314,STRLA,,1,2020,,233,233,201,,,,,,,,,,,,,,,36,
D0001UHC5F,2022-01-19,699000,7,Improved Single Property Transaction,V4N 6V7,14,326,8222985140,D701,,,2020,2020,1547,,1,1,1,3,1,,,0,0,0,,,,,,,,, ,,,,,2400,1314,STRLA,,1,2020,,233,233,201,,,,,,,,,,,,,,,36,
D0000Z98PG,2022-02-01,699000,7,Improved Single Property Transaction,V4R 0E9,15,312,7389502240,D701,,,2016,2016,1223,,2,,1,2,,,,0,0,0,,,,,,,,, ,,,,,2400,1144,STRLA,,1,2016,,79,79,32,,,,,,,,,,,,,,,42,
A000094U1P,2022-01-17,699000,7,Improved Single Property Transaction,V2A 7L6,17,222,2159940,145,,,1988,1990,1796,1,1,1,,4,,,Basement,0,1,0,23,,,,,,,, ,53.4,96.5,,0.115,,,,,,,,730,810,140,140,,,,,,,,,,,1066,,,67,R2
A0000A9X81,2022-02-28,699000,7,Improved Single Property Transaction,V4V 1S6,19,331,10192000,90,,,1949,1960,914,1,1,,,2,,,Crawl,0,0,0,22,,,,,,,, ,,,,0.35,,,,,,,,,,,347,,,,,,,,,,,914,,,23,RM2
A0000R1BL8,2022-01-04,699000,7,Improved Single Property Transaction,V1L 6X7,21,707,7892100,80,,,1955,1967,1109,1,1,,,2,,,Basement,1,0,0,38,,,,,,,, ,,,,0.42,,,,,,,,,1232,562,95,,,,,,,,,,,1109,,,8,
D00002UTHX,2022-01-06,699001,7,Improved Single Property Transaction,V9X 1Y1,4,250,4168022,145,,,2007,2007,1434,1,2,,,3,,,Crawl,1,0,0,48,,,,,,,, ,,,7534,0.173,,,,,,,,,,,43,,1,,,,,,,,,1434,,,68,R1
A00003XWK0,2022-02-15,699400,7,Improved Single Property Transaction,V3B 7Z6,10,305,35217114,B705,,,1997,1997,1166,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2402,1166,STRLA,,15,1998,,,,,,,1,,,,,,,,,,,,43,
A0000D5VSE,2022-03-01,699500,7,Improved Single Property Transaction,V9K 2N7,4,565,102012,D702,,,1995,1995,1152,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,1152,STRLA,,2,1995,,,,60,29,,1,,,,,,,,,,,,69,
D0001JTG3N,2022-01-31,699500,7,Improved Single Property Transaction,V2R 6B6,15,303,448705333,D702,,,2019,2019,1270,,1,,1,2,,,,0,0,0,,,,,,,,, ,,,,,2401,1270,STRLA,,3,2019,,,,193,,,,,,,,,,,,,,,33,
D0001UH7YL,2022-02-24,699660,7,Improved Single Property Transaction,V5T 0K4,9,200,1.31906E+13,B705,,,2021,2021,596,,1,,,1,1,,,0,0,0,,,,,,,,, ,,,,,2402,596,STRLA,,8,2021,,,,89,,,,,,,,,,,,,,,39,
D0001UH7YQ,2022-02-24,699660,7,Improved Single Property Transaction,V5T 0K4,9,200,1.31906E+13,B705,,,2021,2021,596,,1,,,1,1,,,0,0,0,,,,,,,,, ,,,,,2402,596,STRLA,,8,2021,,,,89,,,,,,,,,,,,,,,39,
D000064KGN,2022-01-07,699900,7,Improved Single Property Transaction,V9N 8X3,6,204,2008554,145,,,2010,2010,1507,1,2,,,3,,,Crawl,0,1,0,7,6,12,8,86,,,, ,78.3,103.6,,0.194,,,,,,,,,,,75,,1,,,,,,,,,1507,,,71,R1S
A00003UFN6,2022-02-28,699900,7,Improved Single Property Transaction,V3M 6J4,10,220,49096,B705,,,1989,1989,1181,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2402,1181,STRLA,,14,1989,,,,117,,,,,,,,,,,,,,,40,
D0001VCU47,2022-01-10,699900,7,Improved Single Property Transaction,V3J 3Y1,10,305,10032129,D702,,,2021,2021,755,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,755,STRLA,,6,2021,,,,84,,,,,,,,,,,,,,,43,
D0001UUYUW,2022-02-07,699900,7,Improved Single Property Transaction,V2Y 2C2,15,311,770912014,D702,,,2021,2021,1199,,1,1,,3,,,,0,0,0,,,,,,,,, ,,,,,2401,1199,STRLA,,2,2021,,,,,,,,,,,,,,,,,,,35,
D0001UUYVF,2022-02-02,699900,7,Improved Single Property Transaction,V2Y 2C2,15,311,770913004,D702,,,2021,2021,1199,,1,1,,3,,,,0,0,0,,,,,,,,, ,,,,,2401,1199,STRLA,,3,2021,,,,106,,,,,,,,,,,,,,,35,
D0001UUYVT,2022-01-28,699900,7,Improved Single Property Transaction,V2Y 2C2,15,311,770913068,D702,,,2021,2021,1300,,1,1,,3,,,,0,0,0,,,,,,,,, ,,,,,2401,1300,STRLA,,4,2021,,,,40,,,,,,,,,,,,,,,35,
D0001UUYXJ,2022-01-06,699900,7,Improved Single Property Transaction,V2Y 2C2,15,311,770916056,D702,,,2021,2021,1499,,,2,,3,1,,,0,0,0,,,,,,,,, ,,,,,2401,1499,STRLA,,1,2021,,,,50,,,,,,,,,,,,,,,35,
D0001T5GD0,2022-01-31,699900,7,Improved Single Property Transaction,V0H 1X5,19,318,10086368,D701,,,2021,2021,1200,,2,,,2,,,,0,0,0,,,,,,,,, ,,,,,2400,1200,STRLA,,3,2021,,,,248,,,,,,,,,,,,,,,23,
D0001L15B6,2022-03-07,699900,7,Improved Single Property Transaction,V4V 0A7,19,331,2842028,D701,,,2019,2018,1666,,1,1,1,3,,,,0,0,0,,,,,,,,, ,,,,,2400,1490,STRLA,,1,2019,,176,176,95,,,,,,,,,,,,,,,23,
A0000AA7ZV,2022-01-27,699900,7,Improved Single Property Transaction,V4T 1H3,19,364,14732233,140,,,1971,1975,1600,1,2,,,3,,,Crawl,0,1,0,40,,,,,,,, ,,,,0.472,,,,,,,,,,250,478,,1,,,,,,,,,1600,,,23,R1
A0000NWWTL,2022-02-14,699900,7,Improved Single Property Transaction,V2E 2E4,23,212,4000521590,140,,,1983,1983,2247,1,1,1,,3,,,Basement,0,0,1,22,,,,,,,, ,45,158.2,7119,,,,,,,,,1120,1127,180,86,,,,,,,,,,,1127,,,73,RS4
A0000NWYR0,2022-01-10,699900,7,Improved Single Property Transaction,V2C 5Z6,23,212,5202162200,140,,,1975,1990,2108,1,1,1,1,5,,,Basement,1,0,0,23,86,,,,,X,, ,100,100.2,10021.77,0.23,,,,,,,,885,983,121,,,2,,,,,,,,,1223,,,73,RS2
A0000F867P,2022-01-31,699999,7,Improved Single Property Transaction,V2R 5A6,15,733,3802080,91,,,1942,1990,1786,1.5,1,1,,2,,,Basement,1,0,0,26,47,,,,,,, ,,,,3.724,,,,,,,,,884,,676,,,,,,,,,,,1786,,,33,
A0000KSTUE,2022-02-04,70000,8,Vacant Single Property Transaction,V0N 3E0,6,785,14235000,,,,,,,,,,,,,,,0,0,0,,,,,,,,, ,120,181.7,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,85,R3
A0000S6CKQ,2022-03-01,70000,8,Vacant Single Property Transaction,V0A 1E0,22,704,2683150,,,,,,,,,,,,,,,0,0,0,3,,,,,,,, ,,,,0.162,,,,,,,,,,,,,,,,,,,,,,,,,6,R1MH
A0000HNUKX,2022-01-14,700000,7,Improved Single Property Transaction,V8M 1L2,1,302,230288080,D701,,,1978,1978,1327,2,1,,1,3,,,Crawl,0,0,1,,,,,,,,, ,,,,,2400,1327,STRLA,,1,1978,,,,,,,,,,,,,,,,715,612,,63,
A0000HP2DD,2022-01-07,700000,7,Improved Single Property Transaction,V9A 4W7,1,307,1026000,90,,,1957,1957,1381,1,1,,,3,,,Basement,0,1,0,,,,,,,,, ,45,95,4914,0.113,,,,,,,,552,613,80,,,,,,,,,,,,829,,,61,RS1
D0000UCKNP,2022-01-07,700000,7,Improved Single Property Transaction,V8N 0B6,1,308,555539015,D702,,,2015,2015,1125,,2,,,3,,,,0,0,0,,,,,,,,, ,,,,,2401,1125,STRLA,,1,2015,,,,240,,,,,,,,,,,,,,,61,
D0000W264Q,2022-01-05,700000,7,Improved Single Property Transaction,V8Z 0E1,1,308,654879061,D702,,,2015,2015,1080,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,1080,STRLA,,2,2015,,,,132,,,,,,,,,,,,,,,61,
D0000JA4JE,2022-01-06,700000,7,Improved Single Property Transaction,V9B 0K6,1,327,14513121,147,,,2013,2013,1382,2,2,,1,2,,,Crawl,0,0,0,,,,,,,,, ,,,2180,0.05,,,,,,,,,,110,,,,,,,,,,,,732,650,,62,CD1A3
D00002KYVS,2022-01-31,700000,7,Improved Single Property Transaction,V9B 0A8,1,327,86029050,D701,,,2006,2006,1480,,1,1,1,1,,,,0,0,0,,,,,,,,, ,,,,,2400,1287,STRLA,,1,2006,,193,193,28,,,,,,,,,,,,,,,62,
D0001KT7L3,2022-02-25,700000,7,Improved Single Property Transaction,V8L 5S7,1,332,2465129,D702,,,2019,2019,1224,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,1224,STRLA,,3,2019,,,,319,,,,,,,,,,,,,,,63,
A0000D4X6B,2022-02-09,700000,7,Improved Single Property Transaction,V9R 5T7,4,250,16348055,140,,,1976,1985,1809,1,1,1,,4,,,Basement,0,0,0,22,,,,,,,, ,46,168,7728,0.177,,,,,,,,792,1000,80,154,,1,,,,,,,,,1017,,,68,R1
D00001FLQJ,2022-02-28,700000,7,Improved Single Property Transaction,V9K 2N5,4,565,702011,D702,,,2005,2005,1006,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,1006,STRLA,,3,2005,,,,112,,,,,,,,,,,,,,,69,
A0000D5X90,2022-01-14,700000,7,Improved Single Property Transaction,V9K 1Y7,4,565,890025,D702,,,1994,1994,1825,,1,1,1,3,,,,0,0,0,,,,,,,,, ,,,,,2401,1825,STRLA,,3,1992,,,,961,,,2,,,,,,,,,,,,69,
A0000D6DC5,2022-02-16,700000,7,Improved Single Property Transaction,V0R 3E1,4,766,1327001,81,,,1952,1975,1732,1.5,1,,,3,,,Basement,0,0,1,37,,,,,,,, ,61,165,,0.231,,,,,,,,547,912,552,,,1,,,,,,,,,912,,,79,R3
A0000KQZJ8,2022-01-31,700000,7,Improved Single Property Transaction,V9N 9C5,6,204,618262,145,,,1997,1997,1083,1,1,,1,3,,,Slab,2,0,0,,,,,,,,, ,62,129,,0.184,,,,,,,,,,,9,,,,,,,,,,,1083,,,71,R1
A0000KR12A,2022-02-28,700000,7,Improved Single Property Transaction,V9N 5S7,6,204,1424066,140,,,1988,1988,1695,1,1,,2,2,,,Crawl,0,1,0,7,,,,,,,, ,82,190,,0.359,,,,,,,,,,120,116,,,,,,,,,,,1695,,,71,R2
D0000EWFWR,2022-01-27,700000,7,Improved Single Property Transaction,V9N 0A8,6,204,2022515,145,,,2012,2012,1279,1,1,1,,3,,,Crawl,1,0,0,86,,,,,,,, ,60.7,100.2,,0.14,,,,,,,,,,,223,,1,,,,,,,,,1279,,,71,CD17
A0000KRPT7,2022-01-05,700000,7,Improved Single Property Transaction,V9W 1J8,6,336,7313460,140,,,1981,1981,2772,1,2,,1,5,,,Partial Basement,1,1,0,39,93,,,,,,, ,58.5,147.6,,0.198,,,,,,,,1267,1408,320,180,,3,,,,,,,,,1505,,,72,R1
A0000KSK3E,2022-01-19,700000,7,Improved Single Property Transaction,V0R 1W0,6,771,12719000,140,,,1974,1974,1231,1,2,,,3,,,Crawl,1,0,0,3,26,,,,,,, ,,,,0.55,,,,,,,,,,,509,,,,,,,,,,,1231,,,71,CR1
